,DoS-Synflooding,MITM ARP Spoofing,Mirai-Ackflooding,Mirai-HTTP Flooding,Mirai-Hostbruteforceg,Mirai-UDP Flooding,Normal,Scan Hostport,Scan Port OS
601014,0,0,0,0,0,1,0,0,0
601015,0,0,0,0,0,0,1,0,0
601016,0,0,0,0,0,0,1,0,0
601017,0,0,0,0,1,0,0,0,0
601018,0,0,0,0,0,1,0,0,0
601019,0,0,0,0,0,1,0,0,0
601020,0,0,0,0,0,1,0,0,0
601021,0,0,1,0,0,0,0,0,0
601022,0,0,0,0,0,1,0,0,0
601023,0,0,0,0,0,1,0,0,0
601024,0,0,0,1,0,0,0,0,0
601025,0,0,0,0,0,1,0,0,0
601026,1,0,0,0,0,0,0,0,0
601027,1,0,0,0,0,0,0,0,0
601028,0,0,0,0,1,0,0,0,0
601029,1,0,0,0,0,0,0,0,0
601030,0,0,0,0,0,1,0,0,0
601031,0,0,0,1,0,0,0,0,0
601032,0,0,0,0,1,0,0,0,0
601033,1,0,0,0,0,0,0,0,0
601034,0,0,0,1,0,0,0,0,0
601035,0,1,0,0,0,0,0,0,0
601036,0,0,0,0,0,1,0,0,0
601037,0,1,0,0,0,0,0,0,0
601038,0,0,0,1,0,0,0,0,0
601039,0,0,0,0,0,1,0,0,0
601040,0,0,0,0,0,0,1,0,0
601041,0,0,0,0,0,1,0,0,0
601042,0,0,0,0,0,0,0,0,1
601043,0,0,0,1,0,0,0,0,0
601044,0,0,0,0,0,0,0,0,1
601045,0,0,0,0,1,0,0,0,0
601046,0,0,0,1,0,0,0,0,0
601047,0,0,0,0,1,0,0,0,0
601048,0,0,0,0,0,1,0,0,0
601049,0,0,0,0,0,1,0,0,0
601050,0,0,0,0,0,0,0,0,1
601051,0,0,0,1,0,0,0,0,0
601052,0,0,0,0,0,0,0,0,1
601053,0,0,0,0,1,0,0,0,0
601054,0,0,0,0,0,1,0,0,0
601055,0,0,0,0,0,0,0,0,1
601056,0,0,0,0,0,1,0,0,0
601057,1,0,0,0,0,0,0,0,0
601058,0,0,0,0,0,1,0,0,0
601059,0,0,0,0,0,1,0,0,0
601060,0,0,0,0,0,0,1,0,0
601061,1,0,0,0,0,0,0,0,0
601062,0,0,0,0,0,1,0,0,0
601063,0,1,0,0,0,0,0,0,0
601064,0,0,0,0,1,0,0,0,0
601065,0,0,0,0,0,1,0,0,0
601066,0,1,0,0,0,0,0,0,0
601067,0,0,0,0,0,0,0,0,1
601068,0,0,0,0,1,0,0,0,0
601069,0,0,0,0,0,0,0,0,1
601070,0,0,0,1,0,0,0,0,0
601071,0,0,0,0,0,1,0,0,0
601072,0,0,0,0,0,1,0,0,0
601073,0,0,1,0,0,0,0,0,0
601074,0,0,1,0,0,0,0,0,0
601075,0,0,0,0,0,0,0,0,1
601076,0,1,0,0,0,0,0,0,0
601077,0,0,0,0,0,0,0,0,1
601078,0,0,1,0,0,0,0,0,0
601079,0,0,0,0,1,0,0,0,0
601080,0,0,0,1,0,0,0,0,0
601081,0,0,0,0,1,0,0,0,0
601082,0,0,0,0,0,0,1,0,0
601083,0,0,0,0,0,0,0,0,1
601084,0,0,0,1,0,0,0,0,0
601085,0,0,0,0,0,1,0,0,0
601086,0,0,0,0,0,1,0,0,0
601087,0,0,0,0,0,0,0,1,0
601088,0,0,0,0,0,0,1,0,0
601089,0,0,0,0,0,1,0,0,0
601090,1,0,0,0,0,0,0,0,0
601091,0,0,0,0,1,0,0,0,0
601092,0,0,0,0,0,1,0,0,0
601093,0,0,0,1,0,0,0,0,0
601094,0,0,0,1,0,0,0,0,0
601095,0,0,0,0,0,1,0,0,0
601096,0,0,0,1,0,0,0,0,0
601097,0,0,0,0,0,0,0,1,0
601098,0,0,0,1,0,0,0,0,0
601099,0,0,0,0,1,0,0,0,0
601100,0,0,0,0,0,0,0,1,0
601101,0,0,0,0,1,0,0,0,0
601102,1,0,0,0,0,0,0,0,0
601103,0,0,0,0,0,1,0,0,0
601104,1,0,0,0,0,0,0,0,0
601105,0,0,0,0,1,0,0,0,0
601106,0,0,0,0,1,0,0,0,0
601107,0,0,1,0,0,0,0,0,0
601108,0,0,0,0,0,1,0,0,0
601109,0,0,0,0,0,1,0,0,0
601110,1,0,0,0,0,0,0,0,0
601111,1,0,0,0,0,0,0,0,0
601112,0,0,0,0,0,0,0,1,0
601113,0,0,0,0,0,1,0,0,0
601114,0,0,0,0,0,1,0,0,0
601115,1,0,0,0,0,0,0,0,0
601116,0,1,0,0,0,0,0,0,0
601117,0,0,0,0,0,1,0,0,0
601118,0,0,0,0,0,1,0,0,0
601119,0,1,0,0,0,0,0,0,0
601120,0,0,0,0,0,0,0,1,0
601121,1,0,0,0,0,0,0,0,0
601122,0,0,0,1,0,0,0,0,0
601123,0,0,0,0,0,1,0,0,0
601124,0,0,0,0,0,1,0,0,0
601125,0,0,1,0,0,0,0,0,0
601126,0,0,0,1,0,0,0,0,0
601127,0,0,0,0,0,1,0,0,0
601128,0,0,1,0,0,0,0,0,0
601129,0,0,0,0,1,0,0,0,0
601130,1,0,0,0,0,0,0,0,0
601131,0,0,0,1,0,0,0,0,0
601132,0,0,0,0,0,1,0,0,0
601133,0,0,1,0,0,0,0,0,0
601134,0,0,0,0,0,1,0,0,0
601135,0,0,0,0,0,1,0,0,0
601136,0,0,0,0,0,1,0,0,0
601137,0,0,0,0,0,1,0,0,0
601138,0,0,0,0,1,0,0,0,0
601139,0,0,0,0,0,1,0,0,0
601140,0,0,0,0,0,1,0,0,0
601141,0,0,0,0,1,0,0,0,0
601142,0,0,0,0,1,0,0,0,0
601143,0,0,0,0,0,1,0,0,0
601144,0,0,0,0,0,0,1,0,0
601145,0,0,0,1,0,0,0,0,0
601146,0,0,0,0,0,0,0,1,0
601147,0,0,0,0,0,0,0,1,0
601148,0,0,1,0,0,0,0,0,0
601149,0,0,0,0,0,0,0,1,0
601150,0,0,0,0,0,0,1,0,0
601151,0,0,0,0,1,0,0,0,0
601152,0,0,0,0,0,0,0,0,1
601153,0,0,0,1,0,0,0,0,0
601154,1,0,0,0,0,0,0,0,0
601155,0,0,0,0,0,1,0,0,0
601156,0,0,0,1,0,0,0,0,0
601157,0,0,0,0,0,0,1,0,0
601158,0,0,0,0,1,0,0,0,0
601159,0,0,0,0,0,0,1,0,0
601160,0,0,0,0,0,1,0,0,0
601161,1,0,0,0,0,0,0,0,0
601162,0,0,0,0,1,0,0,0,0
601163,0,0,1,0,0,0,0,0,0
601164,0,0,0,0,0,1,0,0,0
601165,0,0,0,0,0,1,0,0,0
601166,0,0,0,0,0,0,0,1,0
601167,1,0,0,0,0,0,0,0,0
601168,0,0,0,0,0,1,0,0,0
601169,0,0,0,0,1,0,0,0,0
601170,0,0,0,0,0,1,0,0,0
601171,0,0,0,1,0,0,0,0,0
601172,0,0,0,0,0,0,0,1,0
601173,0,0,0,1,0,0,0,0,0
601174,0,0,0,0,1,0,0,0,0
601175,0,0,0,0,1,0,0,0,0
601176,0,0,0,0,0,1,0,0,0
601177,0,0,0,0,0,1,0,0,0
601178,0,0,0,0,1,0,0,0,0
601179,0,0,0,0,0,0,0,0,1
601180,0,0,0,0,0,0,1,0,0
601181,0,0,0,0,0,1,0,0,0
601182,0,0,0,0,0,0,0,0,1
601183,0,0,0,0,0,1,0,0,0
601184,0,0,0,1,0,0,0,0,0
601185,1,0,0,0,0,0,0,0,0
601186,0,0,0,0,0,1,0,0,0
601187,0,0,0,1,0,0,0,0,0
601188,1,0,0,0,0,0,0,0,0
601189,0,0,0,1,0,0,0,0,0
601190,0,0,0,0,0,0,0,0,1
601191,0,0,0,0,0,0,1,0,0
601192,0,0,0,0,0,1,0,0,0
601193,0,0,0,0,0,1,0,0,0
601194,0,0,0,0,1,0,0,0,0
601195,0,0,0,0,0,1,0,0,0
601196,0,0,0,0,0,0,1,0,0
601197,1,0,0,0,0,0,0,0,0
601198,0,0,0,0,0,0,1,0,0
601199,0,0,0,0,0,0,0,0,1
601200,0,0,0,0,1,0,0,0,0
601201,0,0,0,0,0,1,0,0,0
601202,0,0,0,0,0,0,1,0,0
601203,0,0,1,0,0,0,0,0,0
601204,1,0,0,0,0,0,0,0,0
601205,1,0,0,0,0,0,0,0,0
601206,0,0,0,0,0,0,0,0,1
601207,0,0,0,0,0,0,1,0,0
601208,0,0,0,0,0,1,0,0,0
601209,1,0,0,0,0,0,0,0,0
601210,0,0,0,1,0,0,0,0,0
601211,0,0,0,0,0,1,0,0,0
601212,0,0,0,0,0,1,0,0,0
601213,0,0,0,0,1,0,0,0,0
601214,1,0,0,0,0,0,0,0,0
601215,0,0,0,0,0,1,0,0,0
601216,0,0,0,0,0,1,0,0,0
601217,0,0,0,1,0,0,0,0,0
601218,1,0,0,0,0,0,0,0,0
601219,0,0,0,0,1,0,0,0,0
601220,0,0,0,0,1,0,0,0,0
601221,0,0,0,0,0,1,0,0,0
601222,0,0,0,0,0,0,0,1,0
601223,0,0,0,0,0,1,0,0,0
601224,0,0,0,0,0,1,0,0,0
601225,0,0,0,0,0,0,0,0,1
601226,0,0,0,0,0,1,0,0,0
601227,0,0,0,1,0,0,0,0,0
601228,0,0,0,1,0,0,0,0,0
601229,0,0,0,0,1,0,0,0,0
601230,1,0,0,0,0,0,0,0,0
601231,0,0,0,0,0,1,0,0,0
601232,0,0,0,0,0,1,0,0,0
601233,0,0,0,0,0,1,0,0,0
601234,0,0,0,0,1,0,0,0,0
601235,0,0,0,0,1,0,0,0,0
601236,0,0,0,1,0,0,0,0,0
601237,0,0,0,1,0,0,0,0,0
601238,0,0,0,0,0,1,0,0,0
601239,0,0,0,0,0,1,0,0,0
601240,0,0,0,0,0,1,0,0,0
601241,0,0,0,0,1,0,0,0,0
601242,0,0,0,0,0,1,0,0,0
601243,1,0,0,0,0,0,0,0,0
601244,0,0,0,1,0,0,0,0,0
601245,0,0,0,0,1,0,0,0,0
601246,0,0,0,0,0,1,0,0,0
601247,0,0,0,0,0,0,1,0,0
601248,0,0,0,0,0,1,0,0,0
601249,0,0,0,0,0,0,1,0,0
601250,1,0,0,0,0,0,0,0,0
601251,0,0,0,1,0,0,0,0,0
601252,0,0,0,0,0,1,0,0,0
601253,0,0,0,0,1,0,0,0,0
601254,1,0,0,0,0,0,0,0,0
601255,0,1,0,0,0,0,0,0,0
601256,1,0,0,0,0,0,0,0,0
601257,0,0,0,0,1,0,0,0,0
601258,0,1,0,0,0,0,0,0,0
601259,0,0,1,0,0,0,0,0,0
601260,0,0,0,0,1,0,0,0,0
601261,0,0,0,1,0,0,0,0,0
601262,0,0,0,0,0,0,0,1,0
601263,1,0,0,0,0,0,0,0,0
601264,1,0,0,0,0,0,0,0,0
601265,0,0,0,0,1,0,0,0,0
601266,0,0,0,0,0,0,0,1,0
601267,0,0,0,0,1,0,0,0,0
601268,0,0,1,0,0,0,0,0,0
601269,1,0,0,0,0,0,0,0,0
601270,0,0,0,0,0,1,0,0,0
601271,0,0,0,0,1,0,0,0,0
601272,1,0,0,0,0,0,0,0,0
601273,0,1,0,0,0,0,0,0,0
601274,0,0,0,0,0,1,0,0,0
601275,0,0,0,0,0,0,0,0,1
601276,0,0,0,0,1,0,0,0,0
601277,0,0,0,0,0,0,0,1,0
601278,0,0,0,0,0,1,0,0,0
601279,0,0,0,1,0,0,0,0,0
601280,0,0,0,0,0,1,0,0,0
601281,0,0,0,0,0,1,0,0,0
601282,0,0,0,0,0,0,0,0,1
601283,0,0,0,0,1,0,0,0,0
601284,0,0,0,0,0,1,0,0,0
601285,0,0,0,0,1,0,0,0,0
601286,0,0,0,0,0,1,0,0,0
601287,0,0,0,0,1,0,0,0,0
601288,1,0,0,0,0,0,0,0,0
601289,0,0,0,0,0,1,0,0,0
601290,1,0,0,0,0,0,0,0,0
601291,0,0,0,0,0,1,0,0,0
601292,0,0,0,1,0,0,0,0,0
601293,1,0,0,0,0,0,0,0,0
601294,0,0,0,0,0,1,0,0,0
601295,0,0,0,1,0,0,0,0,0
601296,0,0,0,0,0,1,0,0,0
601297,0,0,0,0,0,1,0,0,0
601298,0,0,0,0,1,0,0,0,0
601299,0,0,0,0,0,0,0,0,1
601300,0,0,0,0,0,1,0,0,0
601301,0,1,0,0,0,0,0,0,0
601302,0,0,0,0,0,0,0,0,1
601303,0,0,0,1,0,0,0,0,0
601304,0,1,0,0,0,0,0,0,0
601305,0,0,1,0,0,0,0,0,0
601306,0,1,0,0,0,0,0,0,0
601307,0,0,0,0,0,0,1,0,0
601308,0,0,0,0,1,0,0,0,0
601309,1,0,0,0,0,0,0,0,0
601310,0,0,0,0,0,0,0,0,1
601311,0,0,0,0,1,0,0,0,0
601312,0,0,0,0,0,0,0,0,1
601313,0,0,0,0,0,0,1,0,0
601314,0,0,0,1,0,0,0,0,0
601315,0,0,0,1,0,0,0,0,0
601316,0,0,0,0,0,0,0,0,1
601317,1,0,0,0,0,0,0,0,0
601318,0,0,0,0,0,1,0,0,0
601319,0,0,0,0,0,1,0,0,0
601320,0,0,0,0,0,0,0,0,1
601321,0,0,0,0,0,1,0,0,0
601322,0,0,1,0,0,0,0,0,0
601323,0,1,0,0,0,0,0,0,0
601324,0,0,0,0,1,0,0,0,0
601325,0,0,0,0,0,0,0,0,1
601326,0,0,0,0,0,1,0,0,0
601327,0,0,0,0,0,1,0,0,0
601328,0,0,0,0,1,0,0,0,0
601329,0,1,0,0,0,0,0,0,0
601330,0,0,0,0,0,1,0,0,0
601331,0,0,0,1,0,0,0,0,0
601332,1,0,0,0,0,0,0,0,0
601333,0,0,0,0,0,0,0,1,0
601334,1,0,0,0,0,0,0,0,0
601335,0,1,0,0,0,0,0,0,0
601336,0,0,0,0,1,0,0,0,0
601337,0,0,0,0,0,1,0,0,0
601338,0,0,1,0,0,0,0,0,0
601339,0,0,0,0,0,1,0,0,0
601340,0,1,0,0,0,0,0,0,0
601341,0,0,0,0,1,0,0,0,0
601342,0,0,0,0,1,0,0,0,0
601343,0,0,0,0,1,0,0,0,0
601344,0,0,0,1,0,0,0,0,0
601345,0,0,0,0,0,0,0,0,1
601346,0,1,0,0,0,0,0,0,0
601347,0,0,0,0,0,1,0,0,0
601348,0,0,0,1,0,0,0,0,0
601349,1,0,0,0,0,0,0,0,0
601350,0,0,0,0,0,1,0,0,0
601351,1,0,0,0,0,0,0,0,0
601352,0,0,0,1,0,0,0,0,0
601353,0,0,1,0,0,0,0,0,0
601354,0,0,0,0,1,0,0,0,0
601355,0,0,0,0,0,1,0,0,0
601356,0,0,0,0,1,0,0,0,0
601357,0,0,0,0,0,0,1,0,0
601358,0,0,0,0,0,1,0,0,0
601359,0,0,0,0,0,0,1,0,0
601360,0,0,0,0,1,0,0,0,0
601361,0,0,0,0,0,0,1,0,0
601362,0,0,0,0,0,0,1,0,0
601363,1,0,0,0,0,0,0,0,0
601364,0,0,0,0,1,0,0,0,0
601365,0,0,0,0,0,1,0,0,0
601366,1,0,0,0,0,0,0,0,0
601367,1,0,0,0,0,0,0,0,0
601368,0,1,0,0,0,0,0,0,0
601369,0,1,0,0,0,0,0,0,0
601370,0,0,0,0,0,0,0,0,1
601371,0,0,0,1,0,0,0,0,0
601372,0,0,0,0,0,1,0,0,0
601373,0,0,0,0,0,1,0,0,0
601374,1,0,0,0,0,0,0,0,0
601375,0,0,0,0,1,0,0,0,0
601376,0,0,1,0,0,0,0,0,0
601377,0,0,0,0,1,0,0,0,0
601378,1,0,0,0,0,0,0,0,0
601379,0,0,0,0,1,0,0,0,0
601380,0,0,0,0,0,1,0,0,0
601381,0,0,1,0,0,0,0,0,0
601382,0,0,0,1,0,0,0,0,0
601383,0,0,0,0,1,0,0,0,0
601384,0,0,0,0,1,0,0,0,0
601385,0,0,1,0,0,0,0,0,0
601386,0,1,0,0,0,0,0,0,0
601387,1,0,0,0,0,0,0,0,0
601388,0,0,0,0,0,1,0,0,0
601389,0,0,0,0,0,1,0,0,0
601390,0,0,0,0,0,1,0,0,0
601391,0,0,0,0,0,1,0,0,0
601392,1,0,0,0,0,0,0,0,0
601393,0,0,0,0,0,0,0,0,1
601394,0,0,0,0,0,0,1,0,0
601395,0,0,0,0,0,1,0,0,0
601396,0,0,0,0,1,0,0,0,0
601397,1,0,0,0,0,0,0,0,0
601398,0,0,1,0,0,0,0,0,0
601399,0,0,0,0,0,0,0,0,1
601400,0,0,0,0,0,1,0,0,0
601401,0,0,1,0,0,0,0,0,0
601402,0,0,0,0,1,0,0,0,0
601403,0,0,0,0,0,1,0,0,0
601404,0,0,1,0,0,0,0,0,0
601405,0,0,0,0,0,1,0,0,0
601406,0,0,0,0,1,0,0,0,0
601407,0,0,0,0,0,1,0,0,0
601408,0,0,0,1,0,0,0,0,0
601409,0,0,0,0,0,0,0,0,1
601410,0,0,0,1,0,0,0,0,0
601411,1,0,0,0,0,0,0,0,0
601412,1,0,0,0,0,0,0,0,0
601413,0,0,0,0,0,0,0,0,1
601414,0,0,0,0,0,0,0,0,1
601415,0,0,0,0,0,1,0,0,0
601416,0,0,0,0,0,0,0,0,1
601417,0,0,0,1,0,0,0,0,0
601418,0,0,0,0,1,0,0,0,0
601419,0,0,0,0,0,0,1,0,0
601420,0,0,0,0,0,1,0,0,0
601421,0,0,1,0,0,0,0,0,0
601422,0,0,0,0,0,1,0,0,0
601423,0,0,1,0,0,0,0,0,0
601424,0,0,0,0,0,1,0,0,0
601425,0,1,0,0,0,0,0,0,0
601426,0,0,0,0,1,0,0,0,0
601427,0,0,0,1,0,0,0,0,0
601428,1,0,0,0,0,0,0,0,0
601429,0,0,0,0,0,0,0,0,1
601430,0,0,0,0,1,0,0,0,0
601431,1,0,0,0,0,0,0,0,0
601432,0,0,0,0,0,0,0,0,1
601433,0,0,1,0,0,0,0,0,0
601434,0,1,0,0,0,0,0,0,0
601435,0,0,0,0,0,1,0,0,0
601436,0,0,1,0,0,0,0,0,0
601437,0,0,0,0,1,0,0,0,0
601438,0,0,0,0,1,0,0,0,0
601439,0,0,0,0,0,1,0,0,0
601440,0,0,0,0,0,1,0,0,0
601441,0,0,0,0,1,0,0,0,0
601442,0,0,0,0,1,0,0,0,0
601443,0,0,0,1,0,0,0,0,0
601444,0,0,0,1,0,0,0,0,0
601445,0,0,0,0,0,1,0,0,0
601446,0,0,0,0,1,0,0,0,0
601447,0,0,0,0,0,1,0,0,0
601448,1,0,0,0,0,0,0,0,0
601449,1,0,0,0,0,0,0,0,0
601450,0,0,0,0,1,0,0,0,0
601451,0,1,0,0,0,0,0,0,0
601452,0,0,0,0,0,1,0,0,0
601453,0,0,0,0,1,0,0,0,0
601454,1,0,0,0,0,0,0,0,0
601455,1,0,0,0,0,0,0,0,0
601456,0,0,0,0,0,0,1,0,0
601457,0,0,0,0,1,0,0,0,0
601458,0,0,0,0,0,1,0,0,0
601459,0,0,0,0,0,0,1,0,0
601460,0,0,0,0,0,1,0,0,0
601461,0,0,0,0,0,0,0,0,1
601462,0,0,0,0,0,0,1,0,0
601463,0,0,0,0,0,0,0,1,0
601464,0,0,0,0,0,0,0,0,1
601465,0,0,0,0,0,0,1,0,0
601466,0,0,0,0,0,0,1,0,0
601467,0,0,1,0,0,0,0,0,0
601468,0,0,0,0,0,1,0,0,0
601469,0,0,0,0,0,0,0,0,1
601470,0,1,0,0,0,0,0,0,0
601471,0,0,0,0,0,0,0,0,1
601472,0,0,0,0,1,0,0,0,0
601473,0,0,0,0,1,0,0,0,0
601474,0,0,0,0,0,1,0,0,0
601475,0,0,0,1,0,0,0,0,0
601476,0,0,0,0,0,0,0,1,0
601477,0,0,0,0,1,0,0,0,0
601478,0,0,0,0,0,1,0,0,0
601479,0,0,0,0,0,1,0,0,0
601480,0,0,1,0,0,0,0,0,0
601481,1,0,0,0,0,0,0,0,0
601482,0,0,0,1,0,0,0,0,0
601483,0,0,0,0,0,0,0,0,1
601484,0,0,0,0,0,1,0,0,0
601485,0,0,0,0,0,0,1,0,0
601486,0,0,0,0,1,0,0,0,0
601487,0,0,0,0,1,0,0,0,0
601488,0,0,1,0,0,0,0,0,0
601489,0,0,0,0,1,0,0,0,0
601490,0,0,0,0,1,0,0,0,0
601491,0,0,0,0,0,0,0,1,0
601492,0,0,0,0,0,0,0,1,0
601493,0,1,0,0,0,0,0,0,0
601494,0,0,0,0,0,1,0,0,0
601495,0,0,0,0,0,0,0,0,1
601496,0,0,0,0,0,1,0,0,0
601497,0,0,0,0,1,0,0,0,0
601498,0,0,0,0,0,0,1,0,0
601499,0,0,0,0,0,1,0,0,0
601500,0,0,1,0,0,0,0,0,0
601501,0,0,0,0,1,0,0,0,0
601502,0,0,0,0,1,0,0,0,0
601503,1,0,0,0,0,0,0,0,0
601504,0,0,0,0,0,1,0,0,0
601505,0,0,0,0,0,1,0,0,0
601506,0,0,0,0,0,1,0,0,0
601507,0,0,0,0,0,1,0,0,0
601508,0,0,0,0,0,0,0,1,0
601509,0,0,0,0,0,1,0,0,0
601510,0,0,0,0,0,0,0,0,1
601511,1,0,0,0,0,0,0,0,0
601512,0,0,0,0,1,0,0,0,0
601513,0,0,0,1,0,0,0,0,0
601514,1,0,0,0,0,0,0,0,0
601515,0,0,0,0,0,1,0,0,0
601516,0,0,0,0,1,0,0,0,0
601517,0,0,0,0,1,0,0,0,0
601518,0,0,0,1,0,0,0,0,0
601519,0,0,0,0,0,1,0,0,0
601520,0,0,0,0,0,1,0,0,0
601521,0,0,0,0,0,0,0,1,0
601522,0,0,0,0,0,1,0,0,0
601523,0,0,0,0,0,0,0,0,1
601524,0,0,0,0,0,0,0,0,1
601525,0,0,0,0,1,0,0,0,0
601526,0,0,0,0,1,0,0,0,0
601527,0,0,0,0,0,0,0,0,1
601528,0,0,0,0,1,0,0,0,0
601529,0,0,0,0,0,0,0,0,1
601530,0,0,0,0,0,0,1,0,0
601531,0,0,0,0,0,1,0,0,0
601532,0,0,1,0,0,0,0,0,0
601533,1,0,0,0,0,0,0,0,0
601534,0,0,0,0,1,0,0,0,0
601535,0,0,0,0,0,1,0,0,0
601536,1,0,0,0,0,0,0,0,0
601537,0,0,0,0,1,0,0,0,0
601538,0,0,0,0,0,1,0,0,0
601539,0,0,0,0,0,1,0,0,0
601540,0,0,0,0,0,1,0,0,0
601541,0,0,0,0,0,0,0,0,1
601542,0,0,0,0,0,1,0,0,0
601543,0,0,1,0,0,0,0,0,0
601544,0,0,0,0,0,1,0,0,0
601545,0,0,0,0,0,1,0,0,0
601546,0,0,1,0,0,0,0,0,0
601547,0,0,0,0,0,1,0,0,0
601548,0,0,0,0,0,1,0,0,0
601549,0,0,0,0,1,0,0,0,0
601550,0,0,0,0,0,0,0,1,0
601551,0,0,0,0,0,0,0,1,0
601552,0,0,0,1,0,0,0,0,0
601553,0,0,1,0,0,0,0,0,0
601554,0,0,1,0,0,0,0,0,0
601555,1,0,0,0,0,0,0,0,0
601556,0,0,0,0,1,0,0,0,0
601557,0,0,1,0,0,0,0,0,0
601558,0,0,0,0,0,0,0,0,1
601559,0,0,0,0,1,0,0,0,0
601560,0,0,0,0,0,1,0,0,0
601561,0,0,1,0,0,0,0,0,0
601562,0,0,0,0,0,1,0,0,0
601563,0,0,0,0,0,0,0,1,0
601564,1,0,0,0,0,0,0,0,0
601565,0,0,0,0,0,1,0,0,0
601566,0,0,0,0,0,1,0,0,0
601567,0,0,0,0,1,0,0,0,0
601568,0,0,0,0,1,0,0,0,0
601569,0,0,0,0,0,1,0,0,0
601570,0,0,0,0,0,1,0,0,0
601571,0,0,0,0,0,0,1,0,0
601572,1,0,0,0,0,0,0,0,0
601573,0,0,0,0,1,0,0,0,0
601574,0,0,1,0,0,0,0,0,0
601575,0,0,0,1,0,0,0,0,0
601576,0,1,0,0,0,0,0,0,0
601577,1,0,0,0,0,0,0,0,0
601578,0,0,1,0,0,0,0,0,0
601579,1,0,0,0,0,0,0,0,0
601580,0,0,1,0,0,0,0,0,0
601581,0,0,0,0,1,0,0,0,0
601582,1,0,0,0,0,0,0,0,0
601583,0,0,0,1,0,0,0,0,0
601584,0,0,0,0,0,1,0,0,0
601585,1,0,0,0,0,0,0,0,0
601586,0,0,1,0,0,0,0,0,0
601587,0,1,0,0,0,0,0,0,0
601588,0,0,0,0,1,0,0,0,0
601589,1,0,0,0,0,0,0,0,0
601590,0,0,0,0,0,0,0,0,1
601591,0,0,0,0,1,0,0,0,0
601592,0,0,0,0,0,1,0,0,0
601593,0,0,0,0,1,0,0,0,0
601594,0,0,1,0,0,0,0,0,0
601595,0,0,0,0,0,1,0,0,0
601596,0,0,0,0,1,0,0,0,0
601597,0,0,0,0,0,0,0,1,0
601598,0,0,0,0,1,0,0,0,0
601599,0,0,0,0,0,0,0,1,0
601600,0,0,0,0,0,1,0,0,0
601601,0,1,0,0,0,0,0,0,0
601602,0,0,0,0,1,0,0,0,0
601603,0,0,0,0,0,1,0,0,0
601604,0,0,0,0,0,1,0,0,0
601605,0,0,0,0,0,0,1,0,0
601606,0,0,0,0,0,1,0,0,0
601607,0,0,0,1,0,0,0,0,0
601608,0,0,0,1,0,0,0,0,0
601609,0,0,0,0,0,1,0,0,0
601610,0,0,1,0,0,0,0,0,0
601611,0,0,0,0,0,0,1,0,0
601612,0,0,0,0,0,0,0,0,1
601613,0,0,1,0,0,0,0,0,0
601614,1,0,0,0,0,0,0,0,0
601615,0,0,0,0,1,0,0,0,0
601616,0,1,0,0,0,0,0,0,0
601617,0,0,0,0,0,1,0,0,0
601618,0,0,0,0,0,0,0,0,1
601619,0,0,0,0,1,0,0,0,0
601620,0,0,0,0,0,1,0,0,0
601621,0,0,0,0,0,1,0,0,0
601622,0,0,0,0,0,1,0,0,0
601623,0,0,0,0,0,0,1,0,0
601624,0,0,0,0,1,0,0,0,0
601625,0,0,0,0,0,1,0,0,0
601626,0,0,0,0,0,0,0,0,1
601627,0,0,1,0,0,0,0,0,0
601628,1,0,0,0,0,0,0,0,0
601629,0,0,0,0,0,1,0,0,0
601630,0,0,0,0,0,1,0,0,0
601631,1,0,0,0,0,0,0,0,0
601632,0,0,0,0,1,0,0,0,0
601633,0,0,1,0,0,0,0,0,0
601634,0,0,1,0,0,0,0,0,0
601635,0,0,0,0,0,1,0,0,0
601636,0,0,0,0,0,1,0,0,0
601637,0,0,0,0,0,0,0,0,1
601638,0,0,0,0,0,0,0,0,1
601639,0,0,0,0,0,1,0,0,0
601640,0,0,1,0,0,0,0,0,0
601641,0,0,0,0,0,1,0,0,0
601642,0,0,0,0,0,1,0,0,0
601643,0,0,0,0,0,1,0,0,0
601644,0,0,0,1,0,0,0,0,0
601645,0,0,0,0,0,1,0,0,0
601646,0,0,0,0,1,0,0,0,0
601647,0,0,0,0,0,0,1,0,0
601648,0,0,0,0,1,0,0,0,0
601649,0,0,0,0,0,1,0,0,0
601650,0,0,0,0,0,1,0,0,0
601651,0,0,0,1,0,0,0,0,0
601652,0,0,0,0,1,0,0,0,0
601653,0,0,0,0,1,0,0,0,0
601654,0,0,0,1,0,0,0,0,0
601655,0,0,0,1,0,0,0,0,0
601656,1,0,0,0,0,0,0,0,0
601657,0,0,0,0,1,0,0,0,0
601658,0,0,0,0,0,1,0,0,0
601659,0,0,0,1,0,0,0,0,0
601660,0,0,0,0,1,0,0,0,0
601661,0,0,0,0,1,0,0,0,0
601662,0,0,0,0,0,1,0,0,0
601663,0,0,0,0,1,0,0,0,0
601664,0,0,0,0,0,1,0,0,0
601665,0,0,0,0,1,0,0,0,0
601666,0,0,0,0,1,0,0,0,0
601667,0,0,0,0,0,0,1,0,0
601668,0,0,0,0,0,1,0,0,0
601669,0,0,1,0,0,0,0,0,0
601670,0,0,0,0,1,0,0,0,0
601671,0,0,0,0,1,0,0,0,0
601672,0,0,0,1,0,0,0,0,0
601673,1,0,0,0,0,0,0,0,0
601674,0,0,0,0,0,1,0,0,0
601675,0,0,0,0,1,0,0,0,0
